Employee_ID,Last_Working_Date,Reason_For_Leaving
47638,07-08-2022,Personal Reasons
19832,28-11-2023,Better Opportunity
20087,13-09-2025,Personal Reasons
35726,10-04-2023,Unknown
45367,27-05-2025,Retirement
18665,15-01-2025,Better Opportunity
19520,08-09-2024,Better Opportunity
9220,13-12-2024,Better Opportunity
20005,11-01-2021,Relocation
46336,17-03-2025,Personal Reasons
28993,23-06-2025,Personal Reasons
13958,08-07-2023,Retirement
15988,10-09-2016,Relocation
7273,20-08-2025,Retirement
25333,07-05-2025,Relocation
7864,25-06-2019,Relocation
13563,29-06-2024,Retirement
44266,14-02-2023,Relocation
46362,06-12-2018,Relocation
38591,15-01-2021,Better Opportunity
6135,31-08-2023,Retirement
45510,23-05-2025,Unknown
37323,09-05-2023,Better Opportunity
22663,30-03-2025,Better Opportunity
22932,11-09-2021,Better Opportunity
30535,05-08-2025,Unknown
25927,20-11-2024,Unknown
9818,01-02-2024,Retirement
34624,01-03-2025,Better Opportunity
24578,20-08-2022,Unknown
25050,20-07-2024,Retirement
17933,09-11-2024,Relocation
22161,21-10-2023,Unknown
26740,14-06-2025,Personal Reasons
35399,19-04-2025,Unknown
8304,01-08-2025,Personal Reasons
29953,18-06-2020,Retirement
13061,23-02-2023,Relocation
40857,18-03-2018,Unknown
22342,11-04-2025,Personal Reasons
22047,22-10-2024,Retirement
13989,04-12-2019,Better Opportunity
49016,06-08-2025,Unknown
6211,24-11-2024,Better Opportunity
14226,21-03-2024,Better Opportunity
13006,27-03-2022,Retirement
37196,25-11-2024,Unknown
49132,02-01-2023,Relocation
45726,13-10-2018,Unknown
32834,18-09-2025,Better Opportunity
8390,28-07-2023,Personal Reasons
31558,03-03-2023,Relocation
32125,18-12-2023,Retirement
40159,12-04-2022,Unknown
49451,17-02-2022,Retirement
36631,26-09-2025,Personal Reasons
10562,19-12-2022,Personal Reasons
5325,02-06-2024,Relocation
34500,08-06-2022,Personal Reasons
14804,01-06-2024,Unknown
9393,09-10-2022,Relocation
7033,31-07-2024,Retirement
34131,20-02-2025,Relocation
23793,18-02-2021,Better Opportunity
25395,13-04-2025,Unknown
29096,18-04-2021,Unknown
24001,31-01-2021,Personal Reasons
47069,02-07-2025,Better Opportunity
44828,04-04-2025,Personal Reasons
35476,06-04-2025,Personal Reasons
46653,02-10-2023,Unknown
31584,07-06-2023,Personal Reasons
40571,25-05-2025,Personal Reasons
41411,16-11-2022,Relocation
42631,02-12-2023,Unknown
10058,14-01-2021,Retirement
10312,20-12-2022,Personal Reasons
12593,03-01-2024,Retirement
21307,30-01-2025,Retirement
20186,26-06-2025,Personal Reasons
25300,01-11-2020,Relocation
12806,25-06-2024,Better Opportunity
42792,19-12-2023,Relocation
3109,19-01-2023,Relocation
16687,08-01-2024,Better Opportunity
6409,08-02-2018,Retirement
43977,27-04-2022,Relocation
20114,06-05-2019,Relocation
16608,10-07-2023,Unknown
16834,12-10-2023,Better Opportunity
48437,16-09-2024,Unknown
38912,04-06-2023,Retirement
41249,17-07-2018,Unknown
41051,09-10-2025,Better Opportunity
14710,02-07-2023,Better Opportunity
19786,26-12-2024,Retirement
28619,20-08-2025,Retirement
16658,02-11-2018,Relocation
32555,26-09-2021,Relocation
16485,26-10-2024,Unknown
27408,18-09-2024,Personal Reasons
5027,08-05-2025,Unknown
2044,05-08-2024,Better Opportunity
2742,12-02-2023,Better Opportunity
23148,27-07-2019,Relocation
1990,23-12-2016,Relocation
8500,11-01-2020,Relocation
44984,12-02-2024,Relocation
19690,14-05-2025,Retirement
34573,25-04-2023,Relocation
35795,31-03-2023,Retirement
19848,01-07-2019,Relocation
49125,03-08-2025,Retirement
21298,08-04-2021,Relocation
38169,03-03-2024,Personal Reasons
21381,12-05-2024,Relocation
44863,01-06-2025,Retirement
24951,26-06-2024,Retirement
20141,18-08-2020,Relocation
46811,18-11-2022,Better Opportunity
15876,25-10-2021,Relocation
41022,11-05-2025,Personal Reasons
26110,01-10-2022,Personal Reasons
6427,26-09-2025,Relocation
31325,23-02-2023,Relocation
24971,02-11-2020,Better Opportunity
743,29-07-2025,Personal Reasons
47816,05-05-2024,Unknown
18693,08-03-2022,Relocation
24640,07-09-2024,Better Opportunity
34085,08-12-2022,Retirement
493,07-02-2025,Better Opportunity
44400,21-10-2019,Retirement
44968,12-12-2024,Relocation
1116,05-05-2024,Personal Reasons
3299,13-12-2018,Better Opportunity
9542,01-06-2025,Retirement
30293,11-03-2023,Personal Reasons
34230,08-06-2017,Relocation
23554,10-03-2024,Unknown
1455,24-07-2025,Unknown
7118,16-04-2025,Better Opportunity
36821,07-09-2023,Unknown
13264,21-04-2025,Retirement
32274,31-08-2020,Relocation
5456,03-06-2024,Better Opportunity
4439,05-08-2022,Personal Reasons
33971,01-04-2023,Retirement
19989,12-02-2024,Unknown
28039,29-05-2025,Unknown
39185,04-06-2020,Relocation
36708,06-06-2020,Personal Reasons
6530,22-04-2025,Personal Reasons
3429,15-07-2025,Unknown
30434,08-10-2024,Retirement
40395,04-04-2022,Better Opportunity
37236,24-06-2023,Unknown
16889,10-10-2025,Better Opportunity
45740,31-08-2020,Better Opportunity
25666,02-11-2020,Better Opportunity
34183,14-11-2022,Better Opportunity
2049,22-01-2025,Better Opportunity
40808,13-09-2024,Retirement
4228,21-02-2024,Relocation
24741,24-09-2020,Relocation
41797,05-03-2025,Relocation
6091,27-01-2023,Unknown
44053,07-05-2023,Retirement
39416,17-06-2024,Better Opportunity
9920,16-06-2025,Retirement
40245,11-11-2020,Unknown
15326,15-08-2024,Retirement
17967,12-01-2023,Better Opportunity
36416,07-10-2024,Retirement
2720,20-04-2018,Personal Reasons
40843,15-11-2021,Personal Reasons
24999,31-05-2017,Personal Reasons
26724,08-09-2024,Personal Reasons
24834,06-08-2021,Unknown
5957,27-12-2020,Unknown
40239,25-05-2025,Personal Reasons
27268,15-05-2025,Personal Reasons
41641,12-07-2023,Unknown
44179,04-09-2023,Retirement
37819,30-12-2023,Better Opportunity
31528,25-03-2025,Better Opportunity
21856,16-10-2021,Unknown
42295,19-11-2022,Personal Reasons
4749,30-03-2024,Personal Reasons
30171,10-09-2025,Better Opportunity
20589,18-02-2024,Better Opportunity
3401,31-08-2024,Personal Reasons
18561,02-06-2022,Personal Reasons
41785,16-04-2016,Personal Reasons
2938,11-10-2025,Unknown
23373,30-06-2025,Personal Reasons
901,20-07-2023,Relocation
25506,14-12-2020,Better Opportunity
33137,25-02-2021,Relocation
44970,16-09-2025,Personal Reasons
1675,29-09-2025,Relocation
24785,13-07-2023,Relocation
7877,28-12-2024,Unknown
17214,22-01-2025,Personal Reasons
1861,16-07-2024,Unknown
43020,15-03-2025,Unknown
20646,17-06-2024,Relocation
20385,15-08-2022,Unknown
35370,27-10-2022,Personal Reasons
43629,26-05-2017,Personal Reasons
24782,10-01-2025,Relocation
45268,04-12-2023,Relocation
13551,29-06-2021,Better Opportunity
40043,10-09-2025,Unknown
32152,16-12-2022,Relocation
21681,04-06-2025,Retirement
28697,02-08-2024,Better Opportunity
5222,08-05-2025,Better Opportunity
36019,21-02-2022,Relocation
29340,25-06-2025,Personal Reasons
41554,09-11-2019,Better Opportunity
3918,25-05-2020,Retirement
43512,29-09-2023,Better Opportunity
37002,13-02-2019,Unknown
28921,20-10-2020,Unknown
29326,16-02-2025,Better Opportunity
8596,26-07-2025,Relocation
42716,09-06-2025,Personal Reasons
7831,21-04-2023,Retirement
32862,26-03-2020,Unknown
39514,28-10-2024,Retirement
16378,28-09-2025,Retirement
12065,13-11-2018,Personal Reasons
5615,29-06-2019,Relocation
37753,09-10-2024,Better Opportunity
40224,20-02-2024,Unknown
10397,17-06-2024,Relocation
35166,26-02-2023,Unknown
20070,09-02-2024,Better Opportunity
9177,06-07-2023,Retirement
1115,15-08-2023,Retirement
24514,30-01-2024,Retirement
7829,11-10-2023,Better Opportunity
33898,11-01-2025,Better Opportunity
35117,31-05-2025,Better Opportunity
19872,01-02-2022,Relocation
34031,23-08-2025,Unknown
41309,05-11-2017,Retirement
37495,16-09-2018,Better Opportunity
34193,28-08-2023,Better Opportunity
11325,14-09-2023,Better Opportunity
34274,24-08-2025,Retirement
49435,28-12-2024,Retirement
47579,08-11-2021,Unknown
10726,24-05-2020,Retirement
28581,20-08-2022,Retirement
42815,09-10-2025,Retirement
30754,17-03-2022,Retirement
13101,17-02-2025,Relocation
27348,10-05-2025,Personal Reasons
46427,11-09-2021,Retirement
33726,18-05-2025,Relocation
21654,23-05-2024,Relocation
2443,31-12-2022,Personal Reasons
32550,20-05-2023,Relocation
22557,07-08-2025,Personal Reasons
36668,30-12-2022,Relocation
32065,24-08-2016,Relocation
11139,30-09-2025,Unknown
37538,23-12-2021,Better Opportunity
12635,20-09-2025,Better Opportunity
11298,12-11-2024,Personal Reasons
2281,14-12-2022,Unknown
11083,12-09-2025,Relocation
11498,22-01-2022,Personal Reasons
1925,30-09-2025,Retirement
39849,11-04-2022,Retirement
40934,03-05-2025,Relocation
5569,05-09-2022,Better Opportunity
12221,11-05-2021,Relocation
30510,24-07-2025,Personal Reasons
42886,01-09-2022,Relocation
43635,17-03-2024,Better Opportunity
37961,05-09-2025,Personal Reasons
3260,18-06-2021,Unknown
33948,04-11-2024,Unknown
44974,30-12-2021,Relocation
14347,21-11-2017,Personal Reasons
12061,01-03-2021,Personal Reasons
9296,07-02-2025,Unknown
26105,12-04-2019,Relocation
6728,11-10-2025,Relocation
42628,02-10-2023,Better Opportunity
29979,11-09-2025,Retirement
7020,12-01-2020,Unknown
37811,12-10-2025,Retirement
4148,12-07-2024,Better Opportunity
41433,06-02-2020,Unknown
25431,03-07-2022,Relocation
41727,20-01-2023,Relocation
21012,29-03-2024,Retirement
31914,02-07-2022,Better Opportunity
4482,15-02-2018,Relocation
35309,24-01-2021,Unknown
32459,10-03-2024,Retirement
29838,14-08-2023,Retirement
9064,02-06-2021,Better Opportunity
8324,23-07-2023,Personal Reasons
6655,27-10-2022,Better Opportunity
24828,08-03-2025,Better Opportunity
9942,13-07-2022,Relocation
19285,18-03-2024,Personal Reasons
6381,30-09-2022,Retirement
25521,11-08-2022,Better Opportunity
17118,31-10-2020,Relocation
8702,21-07-2019,Better Opportunity
27648,27-06-2025,Retirement
5689,25-05-2019,Personal Reasons
33849,24-09-2025,Better Opportunity
5581,24-06-2023,Retirement
28263,26-10-2018,Unknown
6471,05-05-2025,Unknown
32428,21-12-2023,Relocation
38618,27-04-2020,Retirement
48208,13-10-2024,Relocation
49433,05-09-2019,Relocation
11124,28-04-2021,Better Opportunity
34442,25-03-2019,Better Opportunity
31630,20-01-2019,Personal Reasons
30318,01-09-2021,Unknown
32614,07-02-2024,Unknown
22660,02-06-2025,Unknown
3711,23-01-2025,Retirement
10183,20-09-2024,Personal Reasons
3560,13-09-2024,Unknown
14510,03-11-2023,Unknown
1785,29-12-2024,Relocation
19631,30-04-2025,Better Opportunity
27195,06-10-2025,Personal Reasons
45067,17-10-2022,Better Opportunity
39943,21-06-2024,Retirement
18906,19-08-2025,Unknown
44045,29-06-2024,Unknown
13855,01-03-2024,Retirement
34143,27-11-2024,Retirement
6158,12-02-2022,Personal Reasons
45230,17-04-2024,Better Opportunity
11526,27-12-2024,Retirement
36688,28-07-2018,Unknown
49890,19-09-2025,Relocation
9888,25-12-2020,Personal Reasons
35371,16-05-2020,Personal Reasons
7553,10-11-2023,Personal Reasons
14385,19-08-2025,Relocation
15187,14-05-2023,Unknown
19688,14-03-2020,Unknown
16543,19-12-2019,Relocation
38732,04-01-2022,Unknown
43671,21-03-2024,Retirement
2639,24-10-2018,Relocation
23895,09-05-2023,Better Opportunity
44649,27-07-2025,Unknown
11542,12-07-2025,Unknown
10297,20-05-2023,Retirement
8333,14-09-2025,Retirement
36499,12-04-2022,Better Opportunity
36493,01-06-2024,Unknown
1519,29-01-2025,Relocation
3917,07-10-2021,Unknown
22133,27-11-2022,Relocation
9184,05-08-2025,Unknown
1877,23-09-2021,Personal Reasons
26835,08-04-2018,Retirement
37762,24-07-2022,Personal Reasons
49881,04-01-2024,Personal Reasons
19125,12-10-2023,Retirement
26187,30-10-2023,Better Opportunity
4632,09-08-2018,Better Opportunity
17084,27-08-2025,Relocation
46855,19-04-2022,Better Opportunity
38800,12-01-2025,Personal Reasons
16776,01-11-2024,Personal Reasons
49541,03-10-2024,Better Opportunity
39140,09-01-2023,Unknown
23838,26-12-2024,Better Opportunity
17531,16-09-2024,Personal Reasons
18722,05-02-2023,Retirement
45777,26-01-2024,Relocation
7062,05-08-2020,Better Opportunity
2923,13-08-2024,Unknown
41288,21-09-2025,Personal Reasons
7109,01-09-2025,Relocation
16463,27-07-2024,Better Opportunity
7069,29-07-2023,Personal Reasons
17998,15-01-2024,Better Opportunity
31994,24-02-2018,Personal Reasons
39402,01-02-2024,Unknown
24598,15-06-2025,Personal Reasons
38626,09-03-2023,Unknown
38839,15-08-2025,Unknown
26631,11-03-2020,Better Opportunity
27504,08-01-2025,Personal Reasons
1827,19-09-2022,Unknown
30547,09-03-2022,Retirement
46223,23-09-2023,Personal Reasons
8622,24-01-2025,Unknown
26023,24-04-2025,Better Opportunity
43532,01-07-2021,Retirement
8093,20-07-2024,Relocation
1510,07-11-2020,Unknown
5666,24-05-2020,Retirement
16021,18-03-2025,Unknown
24921,22-06-2025,Relocation
37459,04-12-2024,Personal Reasons
35999,06-10-2020,Personal Reasons
42559,02-09-2025,Unknown
41076,30-05-2024,Unknown
30807,28-06-2021,Unknown
45564,08-10-2025,Better Opportunity
11555,08-12-2023,Retirement
28077,13-07-2025,Retirement
36270,11-05-2018,Personal Reasons
36880,01-04-2025,Relocation
42428,17-06-2019,Unknown
1212,06-11-2024,Better Opportunity
15097,22-03-2025,Unknown
29260,29-04-2024,Personal Reasons
25822,08-07-2024,Retirement
3936,21-09-2022,Better Opportunity
756,25-06-2025,Personal Reasons
22999,12-11-2022,Relocation
16864,14-07-2024,Relocation
7263,28-07-2025,Personal Reasons
11867,03-07-2025,Personal Reasons
5912,22-10-2021,Relocation
43843,22-01-2025,Relocation
4645,08-10-2025,Unknown
43209,08-12-2018,Relocation
39125,19-02-2024,Retirement
3846,16-11-2022,Personal Reasons
18097,30-09-2023,Personal Reasons
21498,06-06-2019,Better Opportunity
6100,03-08-2025,Personal Reasons
43640,22-07-2025,Personal Reasons
42534,10-05-2024,Personal Reasons
35776,26-02-2024,Relocation
3485,17-03-2024,Relocation
20838,25-09-2025,Relocation
11003,15-01-2024,Personal Reasons
47276,27-05-2025,Relocation
43198,30-11-2022,Retirement
36148,30-06-2022,Relocation
24804,30-06-2023,Personal Reasons
46735,24-07-2024,Retirement
24317,17-01-2023,Personal Reasons
27768,05-04-2018,Retirement
20544,13-12-2024,Unknown
48517,02-02-2025,Relocation
29162,14-02-2025,Retirement
23583,23-05-2025,Better Opportunity
46043,12-11-2020,Personal Reasons
22568,12-10-2025,Retirement
41883,15-09-2025,Retirement
27967,15-02-2025,Better Opportunity
9639,07-04-2024,Personal Reasons
47337,23-02-2024,Unknown
5448,09-02-2023,Personal Reasons
33191,06-05-2025,Relocation
7094,20-07-2022,Retirement
2907,26-09-2019,Retirement
3296,25-06-2020,Better Opportunity
31117,02-08-2020,Personal Reasons
7131,04-01-2025,Better Opportunity
25991,27-08-2025,Better Opportunity
23966,07-07-2020,Relocation
998,12-08-2025,Personal Reasons
31640,17-02-2023,Unknown
17267,04-12-2024,Better Opportunity
49039,16-10-2022,Relocation
7870,21-06-2022,Unknown
48304,01-10-2024,Retirement
40194,31-05-2025,Better Opportunity
43058,21-12-2024,Better Opportunity
3819,21-02-2021,Retirement
22143,01-08-2023,Relocation
47354,09-11-2022,Personal Reasons
1375,30-09-2024,Retirement
28081,08-03-2023,Personal Reasons
21179,05-01-2025,Better Opportunity
39115,28-09-2024,Retirement
33469,23-08-2020,Retirement
38437,16-06-2024,Retirement
8649,24-03-2025,Unknown
37429,08-12-2020,Relocation
41262,17-10-2021,Unknown
41588,18-07-2020,Relocation
9590,30-03-2025,Retirement
4741,24-06-2023,Relocation
41049,25-01-2025,Better Opportunity
28387,22-05-2025,Relocation
16296,25-03-2022,Personal Reasons
19136,27-09-2024,Relocation
22716,06-07-2023,Personal Reasons
11346,06-11-2024,Retirement
30687,04-02-2024,Personal Reasons
43555,20-10-2022,Retirement
22542,02-08-2025,Relocation
11377,28-05-2023,Retirement
31998,26-01-2024,Relocation
23488,06-12-2024,Relocation
35789,08-07-2021,Relocation
37745,13-08-2021,Better Opportunity
43466,21-01-2025,Unknown
6449,19-10-2023,Unknown
27786,04-09-2022,Relocation
27630,26-12-2024,Personal Reasons
4386,10-04-2025,Retirement
16841,20-07-2024,Retirement
20875,16-05-2022,Relocation
42796,09-02-2025,Retirement
9791,25-04-2024,Personal Reasons
34928,06-07-2025,Better Opportunity
10292,26-09-2022,Better Opportunity
35000,20-07-2023,Unknown
12329,04-04-2025,Retirement
26623,13-09-2021,Relocation
34589,10-04-2023,Personal Reasons
40306,29-09-2025,Better Opportunity
11762,31-07-2024,Unknown
22269,30-06-2025,Retirement
8111,24-11-2023,Better Opportunity
3971,04-05-2025,Better Opportunity
5154,20-09-2025,Relocation
9911,20-02-2023,Retirement
9981,15-01-2020,Better Opportunity
45599,30-09-2019,Unknown
15057,29-10-2022,Personal Reasons
34686,25-02-2020,Better Opportunity
49331,26-09-2022,Relocation
36961,05-03-2020,Relocation
10131,31-03-2024,Unknown
2259,07-05-2021,Relocation
1703,12-01-2024,Retirement
22470,07-09-2025,Unknown
7108,08-07-2023,Personal Reasons
36923,01-06-2025,Relocation
22812,02-08-2023,Better Opportunity
48267,20-09-2025,Better Opportunity
36766,30-11-2023,Unknown
45572,19-02-2019,Unknown
19341,01-05-2022,Relocation
22057,25-02-2025,Better Opportunity
20645,06-06-2025,Retirement
37910,03-08-2023,Relocation
7171,10-07-2019,Relocation
14552,11-04-2025,Relocation
45054,01-03-2018,Relocation
48076,18-04-2022,Better Opportunity
35648,11-05-2018,Retirement
6021,24-12-2024,Personal Reasons
30347,17-07-2023,Better Opportunity
10319,18-05-2017,Relocation
3626,11-02-2022,Unknown
37862,03-06-2025,Unknown
35933,19-02-2024,Personal Reasons
31903,15-05-2022,Relocation
374,13-12-2018,Retirement
15386,23-02-2024,Personal Reasons
27184,29-05-2021,Better Opportunity
17737,11-12-2020,Relocation
32604,23-04-2022,Better Opportunity
20404,02-09-2021,Personal Reasons
31479,19-07-2024,Personal Reasons
39884,19-11-2022,Unknown
16708,04-11-2023,Unknown
18895,15-08-2025,Retirement
39091,12-01-2025,Unknown
45244,14-12-2023,Relocation
32544,21-07-2024,Personal Reasons
2759,04-10-2023,Personal Reasons
1770,22-05-2021,Retirement
13387,30-01-2025,Retirement
22473,07-10-2025,Better Opportunity
48759,01-11-2022,Personal Reasons
4027,06-06-2025,Unknown
30320,05-10-2023,Relocation
40838,10-06-2025,Unknown
17341,16-12-2022,Unknown
44484,04-08-2024,Unknown
