Candidate_ID,Job_Role,Source,Application_Date,Hiring_Status,Joining_Date
92338,Associate,LinkedIn,16-09-2025,Unknown,
92339,Analyst,Referral,20-11-2024,Hired,21-05-2023
92340,Executive,LinkedIn,17-07-2023,Hired,Pending
92341,Intern,LinkedIn,05-11-2022,Rejected,
92342,Executive,Job Portal,03-08-2025,Unknown,
92343,Analyst,Job Portal,07-03-2024,Rejected,
92344,Executive,Referral,08-02-2023,Rejected,
92345,Executive,Referral,09-08-2024,Rejected,
92346,Analyst,LinkedIn,17-08-2023,Hired,Pending
92347,Analyst,Job Portal,03-07-2023,Hired,Pending
92348,Executive,LinkedIn,03-03-2023,Rejected,
92349,Intern,Job Portal,09-07-2024,Unknown,
92350,Executive,Referral,04-05-2025,Hired,Pending
92351,Intern,Referral,10-12-2022,Hired,04-04-2023
92352,Manager,LinkedIn,01-04-2023,Hired,Pending
92353,Intern,Walk-in,16-02-2023,Rejected,
92354,Manager,Job Portal,10-11-2022,Unknown,
92355,Intern,LinkedIn,10-05-2023,Unknown,
92356,Intern,Referral,07-05-2025,Rejected,
92357,Analyst,LinkedIn,13-06-2025,Hired,Pending
92358,Analyst,LinkedIn,04-03-2023,Rejected,
92359,Analyst,Walk-in,12-02-2025,Rejected,
92360,Associate,Walk-in,01-05-2025,Rejected,
92361,Associate,Job Portal,17-07-2023,Unknown,
92362,Manager,LinkedIn,28-09-2023,Rejected,
92363,Intern,Job Portal,20-01-2023,Rejected,
92364,Intern,LinkedIn,01-01-2024,Rejected,
92365,Associate,LinkedIn,13-03-2023,Rejected,
92366,Associate,LinkedIn,10-08-2023,Rejected,
92367,Manager,Referral,03-01-2023,Rejected,
92368,Executive,LinkedIn,06-11-2024,Unknown,
92369,Executive,Job Portal,28-01-2023,Unknown,
92370,Associate,LinkedIn,18-05-2024,Unknown,
92371,Executive,Job Portal,07-01-2025,Hired,Pending
92372,Manager,LinkedIn,06-01-2024,Hired,29-02-2024
92373,Intern,Job Portal,22-11-2024,Rejected,
92374,Executive,LinkedIn,26-06-2025,Rejected,
92375,Associate,LinkedIn,28-04-2025,Rejected,
92376,Analyst,LinkedIn,03-05-2024,Unknown,
92377,Intern,LinkedIn,07-12-2024,Rejected,
92378,Manager,Walk-in,01-02-2025,Hired,Pending
92379,Executive,LinkedIn,28-08-2023,Hired,09-10-2025
92380,Manager,LinkedIn,06-10-2025,Rejected,
92381,Intern,LinkedIn,31-03-2023,Hired,29-07-2023
92382,Associate,LinkedIn,05-12-2023,Hired,12-12-2023
92383,Manager,Referral,14-02-2023,Hired,Pending
92384,Analyst,Job Portal,04-04-2023,Rejected,
92385,Associate,LinkedIn,02-02-2025,Rejected,
92386,Executive,Job Portal,24-04-2023,Rejected,
92387,Analyst,LinkedIn,13-07-2023,Rejected,
92388,Manager,LinkedIn,26-11-2022,Unknown,
92389,Analyst,Job Portal,15-08-2025,Unknown,
92390,Associate,LinkedIn,14-05-2023,Hired,14-05-2025
92391,Executive,Job Portal,04-07-2023,Rejected,
92392,Executive,LinkedIn,28-09-2025,Hired,10-05-2024
92393,Analyst,Job Portal,26-06-2023,Rejected,
92394,Executive,Walk-in,14-04-2024,Unknown,
92395,Executive,LinkedIn,18-08-2023,Unknown,
92396,Analyst,Job Portal,17-08-2024,Unknown,
92397,Analyst,Referral,30-01-2025,Hired,Pending
92398,Analyst,LinkedIn,14-03-2024,Hired,Pending
92399,Intern,LinkedIn,08-12-2024,Hired,04-08-2025
92400,Analyst,LinkedIn,06-12-2022,Hired,17-01-2024
92401,Associate,LinkedIn,27-11-2022,Rejected,
92402,Associate,LinkedIn,12-07-2023,Unknown,
92403,Analyst,LinkedIn,04-12-2022,Unknown,
92404,Intern,LinkedIn,26-04-2024,Rejected,
92405,Intern,Job Portal,27-03-2023,Rejected,
92406,Analyst,Referral,06-06-2025,Hired,15-04-2024
92407,Analyst,LinkedIn,16-03-2023,Hired,29-10-2022
92408,Intern,LinkedIn,28-01-2025,Hired,10-01-2023
92409,Associate,Job Portal,09-04-2024,Rejected,
92410,Intern,LinkedIn,24-08-2023,Unknown,
92411,Intern,LinkedIn,05-03-2023,Rejected,
92412,Intern,Referral,09-02-2023,Unknown,
92413,Analyst,LinkedIn,21-07-2024,Unknown,
92414,Analyst,LinkedIn,04-04-2025,Hired,19-01-2024
92415,Manager,Walk-in,09-02-2023,Rejected,
92416,Manager,Referral,09-03-2024,Hired,Pending
92417,Executive,Referral,31-07-2025,Rejected,
92418,Analyst,Walk-in,08-11-2022,Hired,Pending
92419,Executive,LinkedIn,10-07-2025,Unknown,
92420,Associate,Referral,26-12-2023,Unknown,
92421,Analyst,Walk-in,01-01-2025,Hired,Pending
92422,Executive,Walk-in,26-05-2025,Hired,05-05-2024
92423,Associate,Walk-in,26-12-2022,Unknown,
92424,Executive,Job Portal,29-12-2023,Unknown,
92425,Intern,LinkedIn,05-10-2025,Rejected,
92426,Analyst,Walk-in,21-02-2025,Unknown,
92427,Intern,Referral,10-09-2024,Unknown,
92428,Executive,Job Portal,13-03-2023,Rejected,
92429,Associate,LinkedIn,26-07-2024,Hired,27-03-2023
92430,Analyst,Referral,01-10-2025,Rejected,
92431,Executive,Walk-in,01-02-2023,Hired,Pending
92432,Executive,Walk-in,03-01-2025,Unknown,
92433,Manager,Referral,26-05-2023,Hired,26-10-2024
92434,Manager,LinkedIn,06-10-2024,Unknown,
92435,Intern,Job Portal,01-03-2023,Rejected,
92436,Executive,LinkedIn,09-09-2025,Hired,Pending
92437,Intern,LinkedIn,18-02-2023,Hired,Pending
92438,Intern,LinkedIn,02-11-2024,Rejected,
92439,Analyst,Job Portal,11-12-2022,Hired,19-04-2024
92440,Analyst,Referral,10-11-2023,Hired,Pending
92441,Executive,Walk-in,28-11-2023,Rejected,
92442,Intern,Referral,25-09-2024,Rejected,
92443,Manager,Referral,07-12-2024,Hired,14-02-2024
92444,Executive,Referral,18-12-2022,Unknown,
92445,Associate,Walk-in,14-02-2025,Unknown,
92446,Executive,Walk-in,11-12-2023,Unknown,
92447,Manager,Job Portal,23-06-2023,Rejected,
92448,Associate,Walk-in,23-01-2023,Rejected,
92449,Executive,Job Portal,03-10-2025,Hired,Pending
92450,Analyst,LinkedIn,16-08-2023,Unknown,
92451,Executive,Job Portal,07-03-2023,Unknown,
92452,Executive,Walk-in,15-10-2022,Hired,Pending
92453,Executive,LinkedIn,01-05-2024,Unknown,
92454,Manager,LinkedIn,11-06-2023,Unknown,
92455,Manager,Walk-in,30-12-2024,Unknown,
92456,Executive,LinkedIn,16-09-2023,Unknown,
92457,Executive,LinkedIn,12-11-2022,Rejected,
92458,Intern,Job Portal,10-01-2025,Rejected,
92459,Associate,Referral,18-09-2024,Unknown,
92460,Manager,LinkedIn,11-10-2025,Unknown,
92461,Manager,LinkedIn,19-05-2024,Unknown,
92462,Associate,LinkedIn,13-12-2022,Unknown,
92463,Analyst,LinkedIn,18-05-2025,Unknown,
92464,Analyst,Referral,11-04-2024,Hired,Pending
92465,Associate,LinkedIn,01-08-2024,Unknown,
92466,Manager,Referral,22-02-2025,Unknown,
92467,Executive,Referral,24-05-2025,Hired,23-04-2025
92468,Intern,Referral,13-06-2025,Hired,Pending
92469,Executive,Referral,28-03-2023,Unknown,
92470,Associate,Walk-in,22-09-2024,Unknown,
92471,Executive,Referral,17-01-2023,Rejected,
92472,Analyst,LinkedIn,23-03-2023,Unknown,
92473,Executive,LinkedIn,01-08-2025,Unknown,
92474,Manager,LinkedIn,29-02-2024,Hired,Pending
92475,Manager,Referral,15-03-2024,Hired,08-11-2023
92476,Analyst,LinkedIn,02-08-2024,Rejected,
92477,Analyst,LinkedIn,17-05-2025,Unknown,
92478,Analyst,Job Portal,17-10-2022,Rejected,
92479,Associate,Job Portal,10-10-2024,Hired,22-01-2024
92480,Manager,Job Portal,13-06-2025,Hired,Pending
92481,Executive,Referral,24-05-2025,Unknown,
92482,Intern,LinkedIn,11-11-2024,Rejected,
92483,Manager,LinkedIn,23-11-2022,Rejected,
92484,Associate,Job Portal,28-08-2025,Hired,Pending
92485,Intern,LinkedIn,10-07-2023,Rejected,
92486,Manager,Job Portal,14-07-2024,Rejected,
92487,Intern,Walk-in,05-06-2025,Rejected,
92488,Manager,LinkedIn,07-06-2023,Unknown,
92489,Manager,LinkedIn,20-05-2024,Rejected,
92490,Executive,Job Portal,20-03-2023,Hired,Pending
92491,Executive,Job Portal,21-03-2024,Rejected,
92492,Intern,Walk-in,26-04-2024,Unknown,
92493,Associate,Referral,12-02-2024,Rejected,
92494,Intern,LinkedIn,20-02-2024,Rejected,
92495,Associate,Referral,12-02-2024,Unknown,
92496,Intern,Referral,26-05-2024,Unknown,
92497,Executive,LinkedIn,28-12-2024,Unknown,
92498,Analyst,Walk-in,08-06-2025,Hired,Pending
92499,Intern,LinkedIn,24-12-2023,Rejected,
92500,Analyst,Referral,22-02-2024,Hired,12-11-2023
92501,Analyst,Referral,21-03-2025,Rejected,
92502,Analyst,Walk-in,30-03-2023,Unknown,
92503,Associate,LinkedIn,17-02-2024,Rejected,
92504,Associate,Referral,18-11-2023,Hired,30-12-2022
92505,Executive,Job Portal,17-10-2023,Unknown,
92506,Associate,Referral,30-07-2025,Hired,Pending
92507,Executive,Job Portal,10-12-2024,Unknown,
92508,Associate,Referral,16-06-2023,Rejected,
92509,Executive,LinkedIn,17-04-2023,Unknown,
92510,Analyst,Job Portal,22-10-2024,Hired,Pending
92511,Associate,Walk-in,30-05-2023,Unknown,
92512,Associate,LinkedIn,29-10-2022,Rejected,
92513,Associate,LinkedIn,04-12-2022,Unknown,
92514,Intern,Job Portal,03-09-2025,Rejected,
92515,Analyst,Job Portal,11-09-2025,Hired,Pending
92516,Manager,Walk-in,15-05-2025,Hired,Pending
92517,Intern,Referral,30-10-2023,Rejected,
92518,Executive,Job Portal,27-05-2023,Unknown,
92519,Manager,Referral,05-06-2025,Unknown,
92520,Analyst,Job Portal,21-07-2023,Unknown,
92521,Executive,LinkedIn,25-06-2025,Unknown,
92522,Executive,LinkedIn,22-08-2024,Unknown,
92523,Manager,LinkedIn,10-01-2025,Rejected,
92524,Manager,Walk-in,27-12-2024,Rejected,
92525,Intern,LinkedIn,25-03-2024,Hired,Pending
92526,Manager,Referral,10-09-2025,Unknown,
92527,Executive,Referral,20-10-2024,Rejected,
92528,Executive,LinkedIn,21-05-2024,Unknown,
92529,Executive,Job Portal,10-11-2024,Hired,18-01-2023
92530,Associate,Referral,02-12-2022,Hired,03-09-2023
92531,Manager,Job Portal,25-06-2023,Rejected,
92532,Manager,Referral,02-11-2023,Hired,21-04-2023
92533,Intern,Walk-in,10-11-2024,Hired,08-03-2025
92534,Manager,LinkedIn,21-12-2022,Hired,Pending
92535,Manager,LinkedIn,24-02-2023,Hired,24-03-2024
92536,Manager,Job Portal,19-10-2023,Unknown,
92537,Executive,LinkedIn,15-07-2023,Hired,24-09-2025
92538,Analyst,Job Portal,15-05-2023,Unknown,
92539,Associate,LinkedIn,07-11-2024,Unknown,
92540,Associate,Job Portal,25-01-2025,Unknown,
92541,Manager,LinkedIn,21-10-2023,Unknown,
92542,Manager,LinkedIn,08-08-2024,Rejected,
92543,Intern,LinkedIn,23-02-2025,Unknown,
92544,Executive,LinkedIn,01-10-2025,Unknown,
92545,Manager,Referral,15-05-2024,Unknown,
92546,Intern,LinkedIn,12-12-2022,Rejected,
92547,Executive,Job Portal,03-10-2025,Rejected,
92548,Associate,Walk-in,05-10-2024,Rejected,
92549,Analyst,Referral,08-03-2024,Unknown,
92550,Manager,Job Portal,26-12-2024,Hired,Pending
92551,Manager,LinkedIn,02-03-2023,Hired,Pending
92552,Analyst,LinkedIn,05-10-2024,Unknown,
92553,Executive,LinkedIn,09-08-2024,Rejected,
92554,Intern,Referral,30-04-2025,Hired,Pending
92555,Executive,Job Portal,01-10-2025,Unknown,
92556,Associate,Walk-in,04-10-2025,Unknown,
92557,Associate,LinkedIn,25-07-2023,Hired,Pending
92558,Executive,LinkedIn,04-04-2024,Unknown,
92559,Intern,Job Portal,15-07-2023,Unknown,
92560,Analyst,Job Portal,02-08-2023,Unknown,
92561,Intern,LinkedIn,23-12-2023,Rejected,
92562,Intern,Referral,20-10-2023,Hired,Pending
92563,Manager,Job Portal,17-09-2023,Unknown,
92564,Executive,LinkedIn,19-06-2023,Hired,Pending
92565,Executive,LinkedIn,06-11-2022,Rejected,
92566,Associate,LinkedIn,13-06-2024,Rejected,
92567,Executive,Job Portal,14-01-2024,Hired,Pending
92568,Manager,LinkedIn,11-04-2025,Rejected,
92569,Executive,LinkedIn,27-01-2024,Hired,Pending
92570,Manager,LinkedIn,07-01-2023,Hired,Pending
92571,Associate,LinkedIn,12-05-2025,Hired,Pending
92572,Analyst,Referral,17-12-2022,Unknown,
92573,Manager,Job Portal,02-08-2024,Hired,13-12-2022
92574,Intern,Referral,19-04-2025,Rejected,
92575,Intern,Walk-in,22-11-2024,Hired,Pending
92576,Analyst,Walk-in,17-02-2023,Unknown,
92577,Executive,LinkedIn,06-06-2024,Rejected,
92578,Analyst,LinkedIn,24-01-2023,Rejected,
92579,Manager,Walk-in,02-09-2024,Hired,24-07-2024
92580,Manager,Walk-in,05-01-2025,Rejected,
92581,Manager,LinkedIn,01-08-2024,Rejected,
92582,Executive,Walk-in,06-07-2024,Hired,12-07-2024
92583,Analyst,LinkedIn,27-02-2025,Rejected,
92584,Associate,Referral,26-08-2025,Hired,30-12-2023
92585,Executive,Walk-in,14-03-2024,Hired,Pending
92586,Analyst,Walk-in,17-11-2023,Rejected,
92587,Analyst,LinkedIn,10-11-2023,Rejected,
92588,Manager,Walk-in,01-05-2024,Rejected,
92589,Manager,Walk-in,11-10-2025,Unknown,
92590,Analyst,LinkedIn,01-08-2023,Hired,Pending
92591,Associate,Referral,31-07-2024,Unknown,
92592,Executive,LinkedIn,02-07-2024,Rejected,
92593,Manager,Referral,29-10-2024,Hired,Pending
92594,Associate,LinkedIn,14-10-2023,Unknown,
92595,Intern,Job Portal,17-04-2025,Hired,Pending
92596,Manager,LinkedIn,20-11-2022,Hired,07-12-2024
92597,Manager,Job Portal,03-08-2023,Unknown,
92598,Manager,LinkedIn,12-06-2023,Hired,Pending
92599,Intern,LinkedIn,04-05-2023,Rejected,
92600,Associate,Walk-in,31-07-2023,Rejected,
92601,Manager,Walk-in,17-05-2023,Rejected,
92602,Manager,Job Portal,22-08-2024,Rejected,
92603,Intern,LinkedIn,28-05-2023,Hired,20-02-2024
92604,Manager,Referral,18-02-2023,Unknown,
92605,Analyst,LinkedIn,21-10-2023,Unknown,
92606,Associate,Referral,10-08-2025,Rejected,
92607,Manager,Job Portal,08-04-2025,Rejected,
92608,Analyst,LinkedIn,31-07-2023,Hired,Pending
92609,Analyst,Job Portal,28-02-2023,Unknown,
92610,Executive,Job Portal,18-04-2025,Hired,02-07-2025
92611,Executive,LinkedIn,07-09-2024,Hired,07-03-2024
92612,Executive,Referral,21-07-2024,Unknown,
92613,Associate,LinkedIn,09-10-2025,Unknown,
92614,Executive,Job Portal,29-01-2023,Rejected,
92615,Analyst,Walk-in,30-12-2024,Unknown,
92616,Analyst,Walk-in,22-12-2022,Rejected,
92617,Associate,LinkedIn,29-06-2023,Rejected,
92618,Executive,LinkedIn,13-04-2025,Hired,07-07-2025
92619,Manager,Referral,08-12-2023,Rejected,
92620,Intern,Referral,19-02-2023,Rejected,
92621,Executive,Walk-in,02-06-2025,Hired,08-07-2025
92622,Intern,LinkedIn,27-01-2023,Rejected,
92623,Executive,Referral,05-02-2025,Hired,09-04-2025
92624,Manager,LinkedIn,09-03-2024,Rejected,
92625,Executive,Job Portal,20-08-2024,Rejected,
92626,Analyst,Job Portal,22-04-2025,Rejected,
92627,Executive,LinkedIn,23-05-2023,Hired,30-06-2025
92628,Analyst,Walk-in,02-08-2024,Rejected,
92629,Intern,Job Portal,19-02-2023,Rejected,
92630,Associate,Walk-in,19-01-2023,Unknown,
92631,Executive,LinkedIn,16-05-2025,Hired,20-01-2025
92632,Manager,LinkedIn,15-05-2025,Rejected,
92633,Intern,LinkedIn,19-10-2024,Unknown,
92634,Associate,Job Portal,24-02-2024,Rejected,
92635,Intern,LinkedIn,22-08-2023,Unknown,
92636,Intern,Referral,28-11-2022,Hired,19-07-2023
92637,Intern,Walk-in,11-08-2025,Hired,20-08-2023
92638,Intern,Walk-in,10-01-2024,Hired,Pending
92639,Analyst,Referral,20-01-2024,Hired,Pending
92640,Analyst,Referral,07-08-2023,Hired,Pending
92641,Analyst,Walk-in,30-11-2022,Hired,26-04-2024
92642,Associate,Walk-in,06-01-2023,Unknown,
92643,Intern,LinkedIn,07-05-2025,Rejected,
92644,Analyst,Job Portal,13-04-2024,Hired,20-06-2025
92645,Manager,Walk-in,08-10-2025,Rejected,
92646,Analyst,LinkedIn,23-08-2024,Rejected,
92647,Analyst,LinkedIn,11-02-2025,Hired,11-09-2024
92648,Analyst,Referral,15-11-2023,Unknown,
92649,Associate,LinkedIn,19-10-2024,Rejected,
92650,Executive,Referral,07-02-2024,Hired,Pending
92651,Associate,Walk-in,11-08-2023,Rejected,
92652,Intern,LinkedIn,22-11-2024,Rejected,
92653,Associate,Referral,23-09-2023,Hired,Pending
92654,Analyst,LinkedIn,07-04-2023,Unknown,
92655,Associate,Referral,20-02-2023,Rejected,
92656,Manager,LinkedIn,06-01-2024,Hired,Pending
92657,Associate,LinkedIn,02-10-2023,Unknown,
92658,Analyst,LinkedIn,14-06-2025,Hired,15-12-2024
92659,Analyst,Referral,25-06-2024,Rejected,
92660,Analyst,LinkedIn,01-05-2024,Unknown,
92661,Analyst,Job Portal,08-07-2023,Hired,27-04-2023
92662,Associate,LinkedIn,07-11-2023,Hired,12-07-2025
92663,Executive,LinkedIn,06-03-2024,Rejected,
92664,Intern,LinkedIn,25-03-2025,Hired,Pending
92665,Executive,LinkedIn,16-01-2024,Rejected,
92666,Executive,Walk-in,05-09-2025,Hired,25-10-2024
92667,Intern,Walk-in,05-06-2023,Unknown,
92668,Intern,Referral,09-09-2023,Rejected,
92669,Associate,Job Portal,08-03-2024,Rejected,
92670,Intern,Referral,17-08-2025,Unknown,
92671,Analyst,LinkedIn,27-02-2023,Rejected,
92672,Analyst,Referral,17-12-2022,Hired,Pending
92673,Intern,Job Portal,29-06-2025,Hired,09-12-2022
92674,Intern,Referral,19-02-2023,Hired,Pending
92675,Associate,Job Portal,27-01-2023,Hired,Pending
92676,Intern,Job Portal,03-07-2024,Hired,Pending
92677,Associate,LinkedIn,21-02-2023,Hired,Pending
92678,Executive,LinkedIn,16-12-2023,Unknown,
92679,Intern,Walk-in,06-01-2024,Hired,11-03-2023
92680,Executive,Referral,25-07-2024,Rejected,
92681,Associate,Walk-in,23-04-2024,Rejected,
92682,Associate,Referral,09-11-2022,Unknown,
92683,Analyst,Referral,02-03-2023,Unknown,
92684,Associate,LinkedIn,13-06-2023,Hired,07-02-2025
92685,Executive,LinkedIn,22-09-2025,Rejected,
92686,Associate,Referral,20-12-2022,Rejected,
92687,Intern,LinkedIn,10-07-2025,Unknown,
92688,Manager,LinkedIn,10-05-2023,Rejected,
92689,Manager,LinkedIn,24-12-2024,Rejected,
92690,Executive,Referral,16-12-2024,Rejected,
92691,Associate,Job Portal,17-09-2025,Unknown,
92692,Manager,Referral,21-12-2024,Rejected,
92693,Intern,Referral,23-05-2024,Unknown,
92694,Associate,Walk-in,17-01-2025,Unknown,
92695,Executive,LinkedIn,05-12-2023,Unknown,
92696,Associate,Walk-in,28-02-2023,Rejected,
92697,Executive,Referral,20-06-2025,Rejected,
92698,Associate,Referral,07-07-2024,Unknown,
92699,Manager,Referral,28-08-2023,Hired,13-04-2023
92700,Executive,LinkedIn,18-07-2023,Rejected,
92701,Analyst,LinkedIn,19-03-2024,Hired,09-04-2023
92702,Intern,Walk-in,15-07-2023,Unknown,
92703,Associate,Referral,12-05-2025,Hired,Pending
92704,Manager,Walk-in,14-02-2024,Unknown,
92705,Intern,LinkedIn,17-06-2024,Unknown,
92706,Associate,Job Portal,07-12-2023,Rejected,
92707,Associate,Job Portal,19-11-2022,Unknown,
92708,Associate,LinkedIn,20-03-2023,Unknown,
92709,Manager,LinkedIn,13-12-2022,Unknown,
92710,Manager,Job Portal,08-06-2025,Rejected,
92711,Executive,LinkedIn,29-03-2024,Unknown,
92712,Associate,Job Portal,10-08-2023,Hired,14-12-2023
92713,Executive,LinkedIn,02-01-2024,Rejected,
92714,Associate,LinkedIn,27-02-2024,Hired,06-03-2024
92715,Manager,Walk-in,11-01-2024,Hired,01-08-2025
92716,Executive,LinkedIn,25-05-2025,Unknown,
92717,Intern,Referral,27-03-2023,Rejected,
92718,Associate,Referral,19-03-2025,Unknown,
92719,Associate,LinkedIn,17-11-2022,Hired,04-04-2023
92720,Executive,Referral,08-01-2024,Unknown,
92721,Analyst,Walk-in,28-02-2024,Unknown,
92722,Associate,LinkedIn,06-04-2024,Hired,26-12-2024
92723,Manager,Referral,05-06-2024,Rejected,
92724,Manager,Job Portal,08-07-2025,Hired,10-11-2023
92725,Manager,Referral,10-04-2023,Unknown,
92726,Executive,Walk-in,09-07-2024,Hired,10-02-2023
92727,Analyst,Job Portal,29-06-2024,Unknown,
92728,Analyst,Referral,06-10-2023,Rejected,
92729,Analyst,LinkedIn,31-01-2023,Unknown,
92730,Manager,LinkedIn,13-09-2023,Rejected,
92731,Associate,LinkedIn,13-04-2025,Unknown,
92732,Associate,Referral,13-08-2023,Hired,Pending
92733,Analyst,LinkedIn,05-01-2025,Unknown,
92734,Executive,LinkedIn,22-03-2024,Rejected,
92735,Executive,LinkedIn,29-08-2023,Unknown,
92736,Intern,Job Portal,17-10-2024,Rejected,
92737,Executive,Walk-in,18-10-2023,Unknown,
92738,Manager,Walk-in,09-12-2024,Rejected,
92739,Manager,Referral,31-03-2024,Unknown,
92740,Associate,Referral,23-09-2023,Hired,31-03-2024
92741,Manager,Walk-in,14-08-2024,Unknown,
92742,Manager,Referral,08-10-2024,Unknown,
92743,Manager,Referral,16-09-2024,Rejected,
92744,Associate,Job Portal,08-07-2024,Rejected,
92745,Manager,Walk-in,28-05-2025,Unknown,
92746,Executive,Referral,31-03-2023,Hired,Pending
92747,Analyst,Job Portal,19-12-2023,Rejected,
92748,Intern,Walk-in,01-09-2023,Unknown,
92749,Intern,Referral,22-08-2025,Unknown,
92750,Executive,Job Portal,17-07-2024,Unknown,
92751,Analyst,Job Portal,10-02-2024,Rejected,
92752,Associate,Job Portal,30-11-2024,Rejected,
92753,Executive,LinkedIn,23-06-2023,Rejected,
92754,Intern,Job Portal,28-05-2023,Unknown,
92755,Manager,Referral,14-07-2023,Hired,Pending
92756,Associate,LinkedIn,17-04-2023,Hired,Pending
92757,Executive,Referral,23-08-2024,Unknown,
92758,Analyst,Walk-in,18-08-2024,Unknown,
92759,Associate,LinkedIn,16-03-2025,Hired,08-06-2023
92760,Analyst,LinkedIn,08-11-2024,Unknown,
92761,Manager,Job Portal,04-09-2024,Hired,20-02-2024
92762,Executive,LinkedIn,18-10-2022,Hired,14-12-2022
92763,Analyst,LinkedIn,23-10-2024,Unknown,
92764,Executive,LinkedIn,17-07-2023,Unknown,
92765,Analyst,Job Portal,17-03-2024,Unknown,
92766,Intern,LinkedIn,13-05-2024,Hired,Pending
92767,Analyst,Referral,08-02-2024,Unknown,
92768,Executive,Walk-in,31-07-2024,Hired,Pending
92769,Manager,Referral,01-07-2023,Hired,20-02-2024
92770,Manager,LinkedIn,23-11-2023,Rejected,
92771,Associate,Referral,10-05-2023,Rejected,
92772,Associate,Walk-in,15-09-2024,Hired,Pending
92773,Executive,Walk-in,19-06-2025,Hired,02-03-2024
92774,Manager,Referral,04-04-2025,Unknown,
92775,Intern,Walk-in,26-12-2023,Unknown,
92776,Analyst,Referral,27-03-2025,Unknown,
92777,Executive,Job Portal,12-09-2023,Hired,18-01-2024
92778,Intern,Walk-in,02-06-2025,Rejected,
92779,Associate,Referral,29-09-2023,Hired,17-02-2024
92780,Analyst,Job Portal,25-03-2024,Hired,Pending
92781,Associate,LinkedIn,14-04-2024,Unknown,
